COD_EMPRESA;COD_CLIENTE;CAT_CLIENTE;NOM_CLIENTE;IND_SEGMENTO;FEC_INGRESO;IND_RELACION;COD_AGENCIA;COD_MONEDA;COD_ACTIVIDAD;COD_SUBACTIVIDAD;COD_SUBSUBACTIVIDAD;Ind_Activo;VALOR_ESTRATEGICO;SECTOR_ECONOMICO;CANAL_VENTA
100;16535;1;Cliente_1876;2;2021-05-20 00:00:00.000;1;156;NULL;10172;10176;3;S;B         ;5;2
100;16536;1;Cliente_1877;5;2021-05-20 00:00:00.000;4;156;NULL;10224;10239;3;S;C         ;1;5
100;16537;1;Cliente_1878;3;2021-05-21 00:00:00.000;2;156;NULL;10172;10174;3;S;B         ;4;3
100;16538;1;Cliente_1879;4;2021-05-24 00:00:00.000;4;156;NULL;10172;10175;6;S;A         ;6;1
100;16539;5;Cliente_1880;4;2021-05-25 00:00:00.000;1;156;NULL;10172;10175;3;S;C         ;6;1
100;1654;10;Cliente_1881;4;2006-07-04 00:00:00.000;3;156;NULL;10301;NULL;3;N;B         ;7;3
100;16540;5;Cliente_1882;2;2021-05-26 00:00:00.000;3;156;NULL;10172;10175;3;S;A         ;3;1
100;16541;1;Cliente_1883;3;2021-05-26 00:00:00.000;4;156;NULL;10224;50018;3;S;C         ;5;1
100;16542;5;Cliente_1884;3;2021-05-27 00:00:00.000;2;156;NULL;10172;10175;3;S;D         ;6;5
100;16543;1;Cliente_1885;5;2021-05-28 00:00:00.000;3;156;NULL;10172;10175;3;S;B         ;4;5
100;16544;5;Cliente_1886;4;2021-05-28 00:00:00.000;3;156;NULL;10172;10175;3;S;C         ;4;1
100;16545;1;Cliente_1887;4;2021-05-28 00:00:00.000;3;156;NULL;10140;10148;6;S;C         ;1;5
100;16546;1;Cliente_1888;1;2021-05-28 00:00:00.000;4;156;NULL;10186;10186;5;S;D         ;2;4
100;16547;1;Cliente_1889;2;2021-05-31 00:00:00.000;4;156;NULL;10172;10175;3;S;D         ;4;1
100;16548;1;Cliente_1890;1;2021-05-31 00:00:00.000;5;156;NULL;10224;50014;3;S;C         ;7;1
100;16549;5;Cliente_1891;1;2021-06-02 00:00:00.000;1;156;NULL;10172;10174;6;S;C         ;4;5
100;16550;1;Cliente_1892;2;2021-06-03 00:00:00.000;1;156;NULL;10224;50010;4;S;B         ;6;2
100;16551;5;Cliente_1893;4;2021-06-03 00:00:00.000;5;156;NULL;10172;10174;6;S;A         ;3;4
100;16552;5;Cliente_1894;3;2021-06-03 00:00:00.000;1;156;NULL;10172;10175;3;S;A         ;2;2
100;16553;1;Cliente_1895;3;2021-06-08 00:00:00.000;3;156;NULL;10224;100;3;S;D         ;7;3
100;16554;1;Cliente_1896;5;2021-06-09 00:00:00.000;2;156;NULL;10224;6;3;S;B         ;4;5
100;16555;1;Cliente_1897;5;2021-06-09 00:00:00.000;1;156;NULL;10273;10234;3;S;A         ;6;3
100;16556;1;Cliente_1898;2;2021-06-09 00:00:00.000;2;156;NULL;10224;50010;4;S;C         ;6;2
100;16557;5;Cliente_1899;5;2021-06-10 00:00:00.000;2;156;NULL;10224;100;3;S;C         ;1;4
100;16558;5;Cliente_1900;2;2021-06-10 00:00:00.000;5;156;NULL;10172;10173;6;S;B         ;1;2
100;16559;5;Cliente_1901;2;2021-06-11 00:00:00.000;4;156;NULL;10172;10174;3;S;A         ;6;4
100;16560;1;Cliente_1902;5;2021-06-16 00:00:00.000;2;156;NULL;10273;10234;3;S;B         ;2;2
100;16561;1;Cliente_1903;2;2021-06-16 00:00:00.000;5;156;NULL;10172;10175;3;S;C         ;1;4
100;16562;5;Cliente_1904;3;2021-06-17 00:00:00.000;4;156;NULL;10172;10175;3;S;D         ;3;5
100;16563;1;Cliente_1905;1;2021-06-18 00:00:00.000;5;156;NULL;10224;4;5;S;D         ;1;5
100;16564;1;Cliente_1906;2;2021-06-21 00:00:00.000;2;156;NULL;10224;31121;4;S;B         ;1;2
100;16565;5;Cliente_1907;2;2021-06-21 00:00:00.000;2;156;NULL;10172;10175;3;S;D         ;6;5
100;16566;5;Cliente_1908;4;2021-06-21 00:00:00.000;3;156;NULL;10172;10175;6;S;A         ;6;1
100;16567;5;Cliente_1909;2;2021-06-21 00:00:00.000;2;156;NULL;10172;10175;6;S;D         ;1;1
100;16568;1;Cliente_1910;3;2021-06-23 00:00:00.000;1;156;NULL;10172;10175;3;S;C         ;1;5
100;16569;1;Cliente_1911;5;2021-06-24 00:00:00.000;4;156;NULL;10001;10004;6;S;D         ;2;1
100;16570;1;Cliente_1912;2;2021-06-24 00:00:00.000;1;156;NULL;10224;50016;4;S;A         ;7;2
100;16571;5;Cliente_1913;3;2021-06-24 00:00:00.000;2;156;NULL;10224;10282;6;S;D         ;3;1
100;16572;5;Cliente_1914;1;2021-06-28 00:00:00.000;2;156;NULL;10172;10175;3;S;A         ;4;3
100;16573;1;Cliente_1915;1;2021-06-29 00:00:00.000;5;156;NULL;10186;10186;6;S;D         ;1;3
100;16574;1;Cliente_1916;1;2021-06-29 00:00:00.000;2;156;NULL;10186;10186;6;S;C         ;4;5
100;16575;5;Cliente_1917;5;2021-06-29 00:00:00.000;2;156;NULL;10172;10175;6;S;C         ;7;1
100;16576;5;Cliente_1918;3;2021-06-30 00:00:00.000;1;156;NULL;10224;100;3;S;A         ;3;5
100;16577;1;Cliente_1919;2;2021-07-02 00:00:00.000;3;156;NULL;10224;5;3;S;C         ;5;3
100;16578;5;Cliente_1920;1;2021-07-02 00:00:00.000;5;156;NULL;10172;10175;3;S;A         ;6;4
100;16579;5;Cliente_1921;2;2021-07-02 00:00:00.000;2;156;NULL;10172;10173;6;S;B         ;4;1
100;16580;1;Cliente_1922;3;2021-07-05 00:00:00.000;1;156;NULL;10224;50009;3;S;C         ;3;3
100;16581;1;Cliente_1923;1;2021-07-05 00:00:00.000;3;156;NULL;10224;10213;3;S;A         ;4;5
100;16582;1;Cliente_1924;3;2021-07-08 00:00:00.000;3;156;NULL;10273;10234;3;S;C         ;7;5
100;16583;1;Cliente_1925;2;2021-07-09 00:00:00.000;1;156;NULL;10172;10173;6;S;D         ;3;3
100;16584;5;Cliente_1926;3;2021-07-12 00:00:00.000;3;156;NULL;10172;10175;6;S;D         ;1;1
100;16585;5;Cliente_1927;3;2021-07-12 00:00:00.000;4;156;NULL;10224;50016;3;S;A         ;4;1
100;16586;1;Cliente_1928;4;2021-07-13 00:00:00.000;5;156;NULL;1;3;3;S;D         ;2;4
100;16587;1;Cliente_1929;1;2021-07-14 00:00:00.000;1;156;NULL;10172;14721;3;S;C         ;1;5
100;16588;1;Cliente_1930;2;2021-07-14 00:00:00.000;5;156;NULL;10224;10243;3;S;D         ;2;3
100;16589;1;Cliente_1931;4;2021-07-14 00:00:00.000;5;156;NULL;10186;10186;3;S;B         ;1;3
100;16590;5;Cliente_1932;1;2021-07-20 00:00:00.000;3;156;NULL;10172;10175;6;S;C         ;5;2
100;16591;1;Cliente_1933;2;2021-07-20 00:00:00.000;4;156;NULL;1;3;3;S;D         ;6;5
100;16592;5;Cliente_1934;3;2021-07-20 00:00:00.000;1;156;NULL;10172;10174;6;S;C         ;4;2
100;16593;5;Cliente_1935;4;2021-07-20 00:00:00.000;3;156;NULL;10224;100;3;S;C         ;6;4
100;16594;1;Cliente_1936;4;2021-07-22 00:00:00.000;4;156;NULL;10224;50009;3;S;D         ;3;1
100;16595;1;Cliente_1937;4;2021-07-22 00:00:00.000;3;156;NULL;10224;100;3;S;B         ;7;4
100;16596;1;Cliente_1938;3;2021-07-22 00:00:00.000;5;156;NULL;10224;10235;3;S;A         ;1;4
100;16597;1;Cliente_1939;1;2021-07-22 00:00:00.000;3;156;NULL;10172;10175;3;S;A         ;4;4
100;16598;1;Cliente_1940;2;2021-07-22 00:00:00.000;1;156;NULL;10140;10148;1;S;B         ;6;1
100;16599;5;Cliente_1941;5;2021-07-23 00:00:00.000;3;156;NULL;10172;10175;3;S;B         ;1;4
100;1660;10;Cliente_1942;2;2006-07-13 00:00:00.000;5;156;NULL;10304;NULL;3;N;B         ;5;3
100;16600;5;Cliente_1943;3;2021-07-23 00:00:00.000;5;156;NULL;10172;10173;3;S;B         ;3;5
100;16601;5;Cliente_1944;4;2021-07-29 00:00:00.000;1;156;NULL;10172;10175;3;S;A         ;4;3
100;16602;1;Cliente_1945;1;2021-07-30 00:00:00.000;1;156;NULL;10224;10239;3;S;D         ;2;1
100;16603;5;Cliente_1946;1;2021-08-03 00:00:00.000;3;156;NULL;10224;100;3;S;A         ;6;2
100;16604;5;Cliente_1947;4;2021-08-03 00:00:00.000;1;156;NULL;10224;100;3;S;B         ;1;2
100;16605;1;Cliente_1948;1;2021-08-03 00:00:00.000;1;156;NULL;10224;10282;3;S;B         ;2;2
100;16606;5;Cliente_1949;3;2021-08-04 00:00:00.000;4;156;NULL;10224;50010;3;S;C         ;4;5
100;16607;1;Cliente_1950;5;2021-08-04 00:00:00.000;1;156;NULL;10224;5;3;S;A         ;6;2
100;16608;5;Cliente_1951;5;2021-08-04 00:00:00.000;4;156;NULL;10224;100;3;S;D         ;7;4
100;16609;1;Cliente_1952;2;2021-08-04 00:00:00.000;3;156;NULL;10224;4821;6;S;D         ;6;2
100;16610;1;Cliente_1953;3;2021-08-04 00:00:00.000;3;156;NULL;10224;30322;3;S;B         ;7;3
100;16611;1;Cliente_1954;1;2021-08-05 00:00:00.000;3;156;NULL;10140;10148;6;S;D         ;4;3
100;16612;5;Cliente_1955;3;2021-08-05 00:00:00.000;3;156;NULL;10224;100;3;S;B         ;5;3
100;16613;5;Cliente_1956;1;2021-08-06 00:00:00.000;2;156;NULL;10172;10175;3;S;A         ;7;4
100;16614;5;Cliente_1957;2;2021-08-06 00:00:00.000;5;156;NULL;10172;10175;3;S;D         ;1;5
100;16615;1;Cliente_1958;2;2021-08-08 00:00:00.000;5;156;NULL;10273;10234;3;S;C         ;3;5
100;16616;1;Cliente_1959;4;2021-08-11 00:00:00.000;3;156;NULL;10224;50010;3;S;A         ;3;4
100;16617;1;Cliente_1960;3;2021-08-11 00:00:00.000;3;156;NULL;10224;10243;3;S;A         ;6;1
100;16618;1;Cliente_1961;2;2021-08-12 00:00:00.000;5;156;NULL;10273;10234;3;S;C         ;3;5
100;16619;5;Cliente_1962;4;2021-08-12 00:00:00.000;2;156;NULL;10172;10175;3;S;A         ;1;3
100;16620;1;Cliente_1963;3;2021-08-12 00:00:00.000;2;156;NULL;10224;10245;6;S;B         ;1;5
100;16621;5;Cliente_1964;4;2021-08-12 00:00:00.000;1;156;NULL;10224;100;3;S;D         ;6;5
100;16622;5;Cliente_1965;3;2021-08-13 00:00:00.000;3;156;NULL;10172;10175;3;S;B         ;2;1
100;16623;5;Cliente_1966;2;2021-08-15 00:00:00.000;5;156;NULL;10172;10175;3;S;A         ;1;4
100;16624;5;Cliente_1967;4;2021-08-16 00:00:00.000;5;156;NULL;10224;100;3;S;A         ;6;1
100;16625;1;Cliente_1968;1;2021-08-17 00:00:00.000;5;156;NULL;10224;10239;3;S;B         ;6;3
100;16626;1;Cliente_1969;2;2021-08-20 00:00:00.000;5;156;NULL;10224;50018;3;S;A         ;5;1
100;16627;1;Cliente_1970;3;2021-08-20 00:00:00.000;4;156;NULL;10172;10174;3;S;A         ;4;5
100;16628;5;Cliente_1971;2;2021-08-24 00:00:00.000;4;156;NULL;10172;10174;3;S;C         ;7;2
100;16629;5;Cliente_1972;1;2021-08-26 00:00:00.000;4;156;NULL;10172;10175;3;S;C         ;4;1
100;1663;10;Cliente_1973;5;2006-07-14 00:00:00.000;4;156;NULL;10304;NULL;3;N;D         ;4;1
100;16630;5;Cliente_1974;2;2021-08-26 00:00:00.000;3;156;NULL;10273;10234;6;S;A         ;3;3
100;16631;1;Cliente_1975;5;2021-09-01 00:00:00.000;3;156;NULL;10224;50010;3;S;C         ;5;4
100;16632;5;Cliente_1976;5;2021-09-01 00:00:00.000;4;156;NULL;10224;100;3;S;A         ;1;2
100;16633;1;Cliente_1977;1;2021-09-01 00:00:00.000;5;156;NULL;10224;50010;3;S;D         ;7;1
100;16634;1;Cliente_1978;2;2021-09-02 00:00:00.000;1;156;NULL;10140;10148;5;S;A         ;2;3
100;16635;5;Cliente_1979;1;2021-09-02 00:00:00.000;2;156;NULL;10224;100;3;S;B         ;6;1
100;16636;1;Cliente_1980;3;2021-09-07 00:00:00.000;3;156;NULL;10273;10234;3;S;C         ;4;1
100;16637;1;Cliente_1981;5;2021-09-07 00:00:00.000;4;156;NULL;10224;10239;4;S;D         ;6;5
100;16638;1;Cliente_1982;2;2021-09-07 00:00:00.000;2;156;NULL;10172;10174;3;S;A         ;2;5
100;16639;5;Cliente_1983;4;2021-09-08 00:00:00.000;5;156;NULL;10172;10175;3;S;B         ;5;5
100;16640;1;Cliente_1984;2;2021-09-10 00:00:00.000;3;156;NULL;10224;50014;6;S;A         ;2;4
100;16641;1;Cliente_1985;1;2021-09-10 00:00:00.000;1;156;NULL;10273;10234;3;S;D         ;1;5
100;16642;5;Cliente_1986;4;2021-09-10 00:00:00.000;1;156;NULL;10172;10173;6;S;A         ;1;5
100;16643;5;Cliente_1987;2;2021-09-10 00:00:00.000;1;156;NULL;10140;17723;1;S;C         ;6;2
100;16644;1;Cliente_1988;4;2021-09-15 00:00:00.000;4;156;NULL;10172;10175;3;S;B         ;5;2
100;16645;5;Cliente_1989;1;2021-09-15 00:00:00.000;1;156;NULL;10172;10174;3;S;D         ;1;4
100;16646;1;Cliente_1990;4;2021-09-15 00:00:00.000;2;156;NULL;10273;10234;5;S;A         ;6;3
100;16647;5;Cliente_1991;5;2021-09-16 00:00:00.000;2;156;NULL;10172;10173;3;S;C         ;4;5
100;16648;1;Cliente_1992;1;2021-09-17 00:00:00.000;5;156;NULL;10224;50009;4;S;B         ;7;5
100;16649;1;Cliente_1993;2;2021-09-20 00:00:00.000;2;156;NULL;1;1;1;S;A         ;4;2
100;1665;10;Cliente_1994;4;2006-07-18 00:00:00.000;4;156;NULL;10301;NULL;3;N;A         ;6;4
100;16650;1;Cliente_1995;5;2021-09-21 00:00:00.000;4;156;NULL;10224;5;3;S;D         ;2;4
100;16651;1;Cliente_1996;1;2021-09-21 00:00:00.000;1;156;NULL;10172;10174;3;S;C         ;6;3
100;16652;5;Cliente_1997;5;2021-09-22 00:00:00.000;4;156;NULL;10172;10175;3;S;C         ;1;3
100;16653;1;Cliente_1998;5;2021-09-22 00:00:00.000;4;156;NULL;10172;5;3;S;B         ;3;1
100;16654;1;Cliente_1999;4;2021-09-22 00:00:00.000;2;156;NULL;10172;5;6;S;D         ;2;1
100;16655;5;Cliente_2000;2;2021-09-23 00:00:00.000;4;156;NULL;10224;10208;6;S;C         ;7;2
100;16656;1;Cliente_2001;1;2021-09-23 00:00:00.000;3;156;NULL;10224;50009;3;S;C         ;3;4
100;16657;1;Cliente_2002;1;2021-09-23 00:00:00.000;3;156;NULL;10224;50009;3;S;C         ;3;2
100;16658;1;Cliente_2003;4;2021-09-24 00:00:00.000;1;156;NULL;10224;10243;3;S;D         ;7;1
100;16659;5;Cliente_2004;1;2021-09-24 00:00:00.000;3;156;NULL;10224;100;3;S;C         ;4;3
100;16660;5;Cliente_2005;4;2021-09-28 00:00:00.000;5;156;NULL;10224;100;3;S;B         ;2;4
100;16661;5;Cliente_2006;3;2021-09-29 00:00:00.000;4;156;NULL;10224;10243;3;S;D         ;4;5
100;16662;1;Cliente_2007;2;2021-09-30 00:00:00.000;3;156;NULL;10140;10212;3;S;D         ;7;1
100;16663;1;Cliente_2008;5;2021-10-04 00:00:00.000;4;156;NULL;10172;41021;6;S;A         ;7;1
100;16664;5;Cliente_2009;2;2021-10-04 00:00:00.000;5;156;NULL;10172;10173;6;S;D         ;1;2
100;16665;1;Cliente_2010;4;2021-10-04 00:00:00.000;3;156;NULL;10224;50016;3;S;B         ;7;3
100;16666;1;Cliente_2011;2;2021-10-04 00:00:00.000;1;156;NULL;10001;10020;3;S;A         ;6;3
100;16667;1;Cliente_2012;2;2021-10-04 00:00:00.000;4;156;NULL;10273;10234;3;S;D         ;2;1
100;16668;5;Cliente_2013;4;2021-10-05 00:00:00.000;5;156;NULL;10172;10174;6;S;A         ;3;3
100;16669;1;Cliente_2014;3;2021-10-06 00:00:00.000;5;156;NULL;10224;10243;6;S;D         ;6;3
100;16670;5;Cliente_2015;5;2021-10-07 00:00:00.000;3;156;NULL;10224;100;3;S;D         ;3;1
100;16671;5;Cliente_2016;3;2021-10-07 00:00:00.000;2;156;NULL;10224;100;6;S;A         ;3;1
100;16672;5;Cliente_2017;1;2021-10-07 00:00:00.000;5;156;NULL;10172;10174;6;S;D         ;2;4
100;16673;5;Cliente_2018;4;2021-10-07 00:00:00.000;3;156;NULL;10172;10175;6;S;B         ;3;2
100;16674;5;Cliente_2019;4;2021-10-07 00:00:00.000;3;156;NULL;10172;10175;3;S;B         ;3;2
100;16675;5;Cliente_2020;4;2021-10-07 00:00:00.000;4;156;NULL;10172;14721;3;S;C         ;4;2
100;16676;5;Cliente_2021;4;2021-10-08 00:00:00.000;3;156;NULL;10224;100;3;S;A         ;6;2
100;16677;1;Cliente_2022;5;2021-10-12 00:00:00.000;1;156;NULL;10140;10148;3;S;B         ;7;5
100;16678;1;Cliente_2023;4;2021-10-12 00:00:00.000;1;156;NULL;10224;31102;4;S;C         ;1;4
100;16679;5;Cliente_2024;1;2021-10-13 00:00:00.000;3;156;NULL;10172;10175;3;S;A         ;3;4
100;16680;5;Cliente_2025;3;2021-10-13 00:00:00.000;1;156;NULL;10172;10175;3;S;C         ;7;4
100;16681;5;Cliente_2026;3;2021-10-13 00:00:00.000;3;156;NULL;10172;10175;3;S;D         ;1;3
100;16682;5;Cliente_2027;5;2021-10-13 00:00:00.000;4;156;NULL;10172;10175;3;S;B         ;4;4
100;16683;5;Cliente_2028;5;2021-10-14 00:00:00.000;3;156;NULL;10224;100;3;S;A         ;3;5
100;16684;1;Cliente_2029;3;2021-10-18 00:00:00.000;5;156;NULL;10224;50010;3;S;D         ;6;1
100;16685;1;Cliente_2030;4;2021-10-18 00:00:00.000;4;156;NULL;10224;50010;5;S;C         ;3;3
100;16686;1;Cliente_2031;1;2021-10-18 00:00:00.000;3;156;NULL;10273;10234;3;S;B         ;2;5
100;16687;1;Cliente_2032;2;2021-10-19 00:00:00.000;4;156;NULL;10224;50010;3;S;A         ;1;3
100;16688;1;Cliente_2033;5;2021-10-19 00:00:00.000;2;156;NULL;10172;10175;1;S;D         ;6;5
100;16689;1;Cliente_2034;5;2021-10-19 00:00:00.000;2;156;NULL;10172;10175;5;S;C         ;3;4
100;16690;5;Cliente_2035;1;2021-10-20 00:00:00.000;2;156;NULL;10172;10175;3;S;C         ;5;1
100;16691;5;Cliente_2036;5;2021-10-21 00:00:00.000;1;156;NULL;10172;10173;3;S;A         ;2;1
100;16692;1;Cliente_2037;4;2021-10-22 00:00:00.000;1;156;NULL;10140;1;6;S;C         ;7;3
100;16693;5;Cliente_2038;4;2021-10-22 00:00:00.000;3;156;NULL;10224;100;6;S;B         ;6;4
100;16694;5;Cliente_2039;1;2021-10-25 00:00:00.000;1;156;NULL;10172;10175;3;S;C         ;2;2
100;16695;1;Cliente_2040;2;2021-10-25 00:00:00.000;5;156;NULL;10273;10234;3;S;D         ;4;1
100;16696;1;Cliente_2041;3;2021-10-25 00:00:00.000;4;156;NULL;10224;50016;3;S;D         ;6;4
100;16697;1;Cliente_2042;3;2021-10-26 00:00:00.000;4;156;NULL;10224;11121;3;S;A         ;7;3
100;16698;5;Cliente_2043;1;2021-10-27 00:00:00.000;1;156;NULL;10172;6;3;S;B         ;2;5
100;16699;5;Cliente_2044;3;2021-10-27 00:00:00.000;3;156;NULL;10172;10173;3;S;D         ;7;3
100;1670;10;Cliente_2045;2;2006-07-20 00:00:00.000;3;156;NULL;10304;NULL;3;N;B         ;7;2
100;16700;5;Cliente_2046;5;2021-10-27 00:00:00.000;3;156;NULL;10224;100;3;S;C         ;1;3
100;16701;5;Cliente_2047;5;2021-10-28 00:00:00.000;3;156;NULL;10224;100;3;S;C         ;6;5
100;16702;5;Cliente_2048;5;2021-10-28 00:00:00.000;5;156;NULL;10224;100;3;S;A         ;2;2
100;16703;5;Cliente_2049;3;2021-10-28 00:00:00.000;4;156;NULL;10172;10173;3;S;D         ;7;4
100;16704;5;Cliente_2050;3;2021-10-29 00:00:00.000;4;156;NULL;10224;100;3;S;D         ;1;4
100;16705;5;Cliente_2051;3;2021-10-29 00:00:00.000;3;156;NULL;10224;100;1;S;A         ;1;5
100;16706;1;Cliente_2052;2;2021-11-02 00:00:00.000;3;156;NULL;10273;10234;3;S;B         ;4;2
100;16707;1;Cliente_2053;5;2021-11-03 00:00:00.000;1;156;NULL;10224;100;1;S;B         ;7;4
100;16708;5;Cliente_2054;5;2021-11-04 00:00:00.000;2;156;NULL;10224;100;3;S;D         ;1;5
100;16709;5;Cliente_2055;1;2021-11-04 00:00:00.000;1;156;NULL;10224;100;3;S;D         ;1;1
100;1671;10;Cliente_2056;5;2006-07-21 00:00:00.000;3;156;NULL;10304;NULL;3;N;B         ;5;4
100;16710;5;Cliente_2057;2;2021-11-05 00:00:00.000;5;156;NULL;10224;100;3;S;D         ;3;2
100;16711;1;Cliente_2058;4;2021-11-05 00:00:00.000;5;156;NULL;10172;14721;3;S;B         ;6;2
100;16712;5;Cliente_2059;3;2021-11-05 00:00:00.000;1;156;NULL;10224;100;3;S;D         ;1;3
100;16713;1;Cliente_2060;4;2021-11-08 00:00:00.000;5;156;NULL;10224;100;6;S;D         ;6;1
100;16714;1;Cliente_2061;3;2021-11-09 00:00:00.000;5;156;NULL;10186;10186;3;S;B         ;3;1
100;16715;1;Cliente_2062;4;2021-11-09 00:00:00.000;2;156;NULL;10278;10136;5;S;D         ;6;3
100;16716;5;Cliente_2063;5;2021-11-09 00:00:00.000;4;156;NULL;10224;100;6;S;D         ;6;4
100;16717;5;Cliente_2064;5;2021-11-09 00:00:00.000;2;156;NULL;10172;10175;3;S;B         ;3;2
100;16718;5;Cliente_2065;5;2021-11-10 00:00:00.000;5;156;NULL;10172;10175;6;S;C         ;6;1
100;16719;5;Cliente_2066;1;2021-11-10 00:00:00.000;1;156;NULL;10172;10175;6;S;D         ;5;3
100;16720;5;Cliente_2067;5;2021-11-10 00:00:00.000;1;156;NULL;10172;10175;3;S;B         ;1;5
100;16721;5;Cliente_2068;1;2021-11-11 00:00:00.000;2;156;NULL;10172;10175;3;S;C         ;7;3
100;16722;5;Cliente_2069;3;2021-11-11 00:00:00.000;2;156;NULL;10172;10175;6;S;A         ;2;3
100;16723;5;Cliente_2070;4;2021-11-15 00:00:00.000;4;156;NULL;10224;100;3;S;C         ;3;1
100;16724;5;Cliente_2071;4;2021-11-15 00:00:00.000;3;156;NULL;10224;100;3;S;B         ;5;4
100;16725;1;Cliente_2072;5;2021-11-18 00:00:00.000;4;156;NULL;10224;4;3;S;D         ;7;5
100;16726;1;Cliente_2073;3;2021-11-18 00:00:00.000;4;156;NULL;10140;10212;3;S;B         ;3;3
100;16727;1;Cliente_2074;2;2021-11-18 00:00:00.000;5;156;NULL;10172;10175;3;S;D         ;7;2
100;16728;5;Cliente_2075;4;2021-11-22 00:00:00.000;5;156;NULL;10001;10175;5;S;C         ;3;2
100;16729;5;Cliente_2076;1;2021-11-24 00:00:00.000;2;156;NULL;10224;100;3;S;D         ;5;4
100;16730;5;Cliente_2077;2;2021-11-24 00:00:00.000;1;156;NULL;10224;100;3;S;A         ;7;4
100;16731;5;Cliente_2078;3;2021-11-26 00:00:00.000;1;156;NULL;10172;10175;3;S;D         ;7;3
100;16732;5;Cliente_2079;3;2021-11-30 00:00:00.000;3;156;NULL;10224;100;3;S;A         ;3;3
100;16733;1;Cliente_2080;2;2021-12-01 00:00:00.000;4;156;NULL;10278;10136;6;S;C         ;3;4
100;16734;1;Cliente_2081;2;2021-12-02 00:00:00.000;4;156;NULL;10001;10020;3;S;C         ;7;3
100;16735;5;Cliente_2082;2;2021-12-03 00:00:00.000;3;156;NULL;10224;100;3;S;D         ;3;3
100;16736;5;Cliente_2083;1;2021-12-09 00:00:00.000;5;156;NULL;10172;10175;3;S;A         ;3;5
100;16737;1;Cliente_2084;1;2021-12-09 00:00:00.000;5;156;NULL;10172;10175;3;S;A         ;7;3
100;16738;5;Cliente_2085;2;2021-12-10 00:00:00.000;4;156;NULL;10287;2;5;S;B         ;5;3
100;16739;5;Cliente_2086;4;2021-12-13 00:00:00.000;4;156;NULL;10224;100;5;S;B         ;2;4
100;1674;10;Cliente_2087;2;2006-07-26 00:00:00.000;1;156;NULL;10301;NULL;3;N;A         ;7;2
100;16740;5;Cliente_2088;4;2021-12-13 00:00:00.000;4;156;NULL;10172;10175;5;S;D         ;7;1
100;16741;5;Cliente_2089;1;2021-12-13 00:00:00.000;4;156;NULL;10224;100;3;S;C         ;3;1
100;16742;1;Cliente_2090;4;2021-12-14 00:00:00.000;1;156;NULL;10224;50010;3;S;A         ;6;5
100;16743;1;Cliente_2091;4;2021-12-15 00:00:00.000;2;156;NULL;10001;10049;5;S;B         ;4;3
100;16744;1;Cliente_2092;3;2021-12-16 00:00:00.000;5;156;NULL;10172;10175;3;S;A         ;5;4
100;16745;1;Cliente_2093;5;2021-12-16 00:00:00.000;5;156;NULL;10172;10175;3;S;D         ;4;2
100;16746;5;Cliente_2094;1;2021-12-16 00:00:00.000;4;156;NULL;10172;10175;3;S;D         ;6;4
100;16747;1;Cliente_2095;3;2021-12-17 00:00:00.000;2;156;NULL;10172;10175;3;S;B         ;7;2
100;16748;1;Cliente_2096;2;2021-12-20 00:00:00.000;5;156;NULL;10172;10175;3;S;D         ;7;5
100;16749;1;Cliente_2097;1;2021-12-20 00:00:00.000;2;156;NULL;10273;10234;3;S;A         ;5;2
100;1675;10;Cliente_2098;1;2006-07-27 00:00:00.000;5;156;NULL;10299;NULL;3;N;A         ;4;5
100;16750;1;Cliente_2099;5;2021-12-22 00:00:00.000;1;156;NULL;10224;50009;3;S;A         ;4;4
100;16751;1;Cliente_2100;2;2021-12-22 00:00:00.000;3;156;NULL;10224;50010;3;S;D         ;5;2
100;16752;1;Cliente_2101;1;2021-12-22 00:00:00.000;2;156;NULL;10172;10175;3;S;B         ;1;1
100;16753;5;Cliente_2102;1;2021-12-23 00:00:00.000;1;156;NULL;10224;100;3;S;B         ;4;5
100;16754;1;Cliente_2103;4;2021-12-27 00:00:00.000;5;156;NULL;10273;10234;3;S;B         ;4;4
100;16755;1;Cliente_2104;1;2021-12-27 00:00:00.000;4;156;NULL;10224;10274;3;S;D         ;2;4
100;16756;1;Cliente_2105;1;2021-12-28 00:00:00.000;5;156;NULL;10224;10274;3;S;A         ;2;5
100;16757;1;Cliente_2106;5;2022-01-04 00:00:00.000;2;156;NULL;10224;4821;3;S;C         ;2;3
100;16758;1;Cliente_2107;3;2022-01-10 00:00:00.000;3;156;NULL;10140;1;5;S;B         ;1;4
100;16759;1;Cliente_2108;5;2022-01-10 00:00:00.000;4;156;NULL;10001;10122;6;S;A         ;4;1
100;1676;10;Cliente_2109;4;2006-07-27 00:00:00.000;3;156;NULL;10304;NULL;3;N;A         ;4;3
100;16760;1;Cliente_2110;1;2022-01-11 00:00:00.000;3;156;NULL;1;1;5;S;D         ;3;3
100;16761;1;Cliente_2111;4;2022-01-12 00:00:00.000;3;156;NULL;10224;100;4;S;D         ;4;5
100;16762;1;Cliente_2112;3;2022-01-17 00:00:00.000;3;156;NULL;10224;50010;3;S;A         ;2;5
100;16763;1;Cliente_2113;2;2022-01-18 00:00:00.000;2;156;NULL;10224;50009;3;S;B         ;7;5
100;16764;5;Cliente_2114;3;2022-01-18 00:00:00.000;1;156;NULL;10224;100;3;S;B         ;2;3
