numContrato;idCliente;fechaInicio;montoSaldoAnterior;moneda;montoLeasing;plazoOriginal;plazo;tasa;tipoArrendamiento;montoDeposito;montoDepositoAbonado;montoSinSeguro;montoSeguroContrato;montoMantenimiento;montoSeguroMantenimiento;montoCompraFinal;montoProveedor;diaPago;fechaPrimerPago;fechaUltimoPago;fechaCancelacion;montoValorFiscal;diasGraciaPrimerPago;montoiva;anioCancelacion;churn;desTipoArrendamiento;nombreCliente;Canal;Industria;Segmento;valorCliente
10930;15382;2017-02-20;96624,7357750633;2;142968;60;12;10,8721692013205;1;39700;39700;1706;559;30;2371,57;41910;0;10;2021-03-10;2022-02-10;2022-02-22;132000;18;76,57;2022;Si;Finanzas;Cliente_1279;Call Center;Educación;Gobierno;Cliente Riesgo
11088;15511;2017-04-21;33714,7690175881;2;63550;60;4;10,7127634670974;1;15475;15475;845;288,2;30;1204,57;15475;0;17;2022-01-17;2022-04-17;2022-04-19;65400;26;41,37;2022;Si;Finanzas;Cliente_1315;Tercero (Broker);Servicios;Individual;Cliente Nuevo
11158;15554;2017-05-25;20361,4997017294;2;35586;60;15;11,0634920722319;1;6900;6900;534;102;30;683,16;6900;0;19;2021-03-19;2022-05-19;2021-08-04;38100;25;17,16;2021;Si;Finanzas;Cliente_1326;Directo;Comercio;Corporativo;Cliente Nuevo
11128;818;2017-05-03;21159,1768728478;2;30085;60;15;11,0431896129981;1;10000;10000;343;128;30;521,54;7313;0;11;2021-03-11;2022-05-11;2022-05-09;28500;30;20,54;2022;Si;Finanzas;Cliente_3319;Online;Servicios;Individual;Cliente Riesgo
11075;15506;2017-04-17;40094,5783085746;2;62618;60;14;11,0095133187209;1;16000;16000;816;219;30;1097,37;15250;0;7;2021-03-07;2022-04-07;2021-03-12;63540;20;32,37;2021;Si;Finanzas;Cliente_1313;Online;Educación;Individual;Cliente Estratégico
11575;10425;2018-01-10;35412,3454473945;2;67388;60;7;11,5090745598204;1;20000;20000;899,05;180,4;0;1102,9;10000;0;31;2022-07-30;2023-01-30;2023-01-30;61740;36;23,45;2023;Si;Finanzas;Cliente_0072;Directo;Construcción;PyME;Cliente Ocasional
10780;15256;2016-12-09;16878,7928827153;2;35097;60;29;27,6078684269621;2;7560;7560;254,5;62,5;20;380,81;15250,2;0;2;2019-08-02;2021-12-02;2020-08-25;38640;24;33,085;2020;Si;Operaciones;Cliente_1235;Online;Agroindustria;Corporativo;Cliente Estratégico
10685;13344;2016-11-07;76067,1697462718;2;91458;60;9;10,6577191691122;1;50000;50000;614;303;30;990,29;22500;0;3;2021-03-03;2021-11-03;2021-11-03;54000;26;43,29;2021;Si;Finanzas;Cliente_0743;Tercero (Broker);Agroindustria;Corporativo;Cliente Ocasional
12695;16377;2020-11-19;26851,639021612;2;35429,3;60;37;14,5;4;8687,5;8687,5;611,73;100,27;60;792,84;8687,5;0;16;2022-11-16;2025-11-16;2023-05-11;41955;27;20,84;2023;Si;Inventario;Cliente_1713;Tercero (Broker);Construcción;PyME;Cliente Riesgo
12834;16509;2021-05-17;41984,5479797722;2;50779,33;60;42;14,5008353074081;4;14882,1;14882,1;826,65;75,28;60;979,52;14882,1;0;27;2022-11-27;2026-04-27;2023-09-04;52878,6;10;17,59;2023;Si;Inventario;Cliente_1850;Call Center;Salud;Gobierno;Cliente Ocasional
12907;11543;2021-06-25;110950,317127714;2;125380,71;60;44;13,8950853031685;4;100000;100000;319,04;140,58;0;477,9;100000;0;23;2022-11-23;2026-06-23;2022-12-22;40903,2;28;18,28;2022;Si;Inventario;Cliente_0303;Online;Construcción;Corporativo;Cliente Estratégico
12865;16535;2021-07-09;44944,1198452121;2;72259,65;60;44;14,4967361820051;4;13990;13990;911,1;380;30;1374,4;13990;0;9;2022-12-09;2026-07-09;2023-06-12;90199,8;31;53,3;2023;Si;Inventario;Cliente_1876;Distribuidor;Construcción;PyME;Cliente Ocasional
12972;16501;2021-08-24;48182,0511628973;2;54928,33;60;46;14,4995229495825;4;18812,5;18812,5;836,01;106,5;60;1024,16;18812,5;0;19;2022-11-19;2026-08-19;2023-06-15;55035;26;21,65;2023;Si;Inventario;Cliente_1842;Tercero (Broker);Educación;Corporativo;Cliente Riesgo
13084;16245;2021-11-25;128687,550905234;2;139992,32;60;53;12,00682479288;4;30857,83;30857,83;2387,33;228,54;60;2713,38;30857,83;0;20;2022-07-20;2026-11-20;2022-06-30;159683,4;28;37,51;2022;Si;Inventario;Cliente_1579;Call Center;Agroindustria;PyME;Cliente Nuevo
10845;15361;2017-01-09;6231,6283755444;2;20600;60;11;10,5801871279255;1;0;0;249;100,85960229026;30;396,871350587994;4000;0;3;2021-03-03;2022-01-03;2022-01-06;30360;25;17,0117482977338;2022;Si;Finanzas;Cliente_1270;Distribuidor;Salud;Corporativo;Cliente Nuevo
9924;14776;2016-02-05;74309,964519365;2;104310;60;2;10,76;1;58000;58000;798,32;230;15;1075,17;15000;0;10;2021-01-10;2021-02-10;2021-02-25;64200;27;31,85;2021;Si;Finanzas;Cliente_1105;Directo;Construcción;Individual;Cliente Ocasional
12912;16164;2021-08-20;51622,8591867485;2;59045,6;60;49;10,5003770259048;4;11600;11600;1007,89;168,87;60;1266,51;11600;0;18;2022-07-18;2026-07-18;2022-11-03;70328,4;3;29,75;2022;Si;Inventario;Cliente_1495;Directo;Comercio;Individual;Cliente Nuevo
12720;16250;2020-12-18;23324,5391567104;2;38644,12;60;26;12,5;4;7580;7580;694,39;60;60;829,99;7580;0;17;2023-11-17;2025-12-17;1900-01-01;46821;30;15,6;1900;No;Inventario;Cliente_1584;Online;Gobierno;Gobierno;Cliente Estratégico
12983;16250;2021-09-01;22070,0462821883;2;28831,72;60;34;12,4603599251714;4;10000;10000;423,17;70;60;570,07;10000;0;1;2023-12-01;2026-09-01;1900-01-01;30935,4;30;16,9;1900;No;Inventario;Cliente_1584;Online;Gobierno;Gobierno;Cliente Estratégico
13068;16711;2021-11-09;28197,0034001713;2;31763,98;60;48;14,5008353074081;4;9210,6;9210,6;523,61;53,58;60;651,95;9211;0;9;2022-12-09;2026-11-09;1900-01-01;34268,4;30;14,76;1900;No;Inventario;Cliente_2058;Distribuidor;Gobierno;Individual;Cliente Ocasional
13530;16476;2023-01-23;52311,1977685725;2;59989,26;60;49;11,750106904452;4;5890;5890;1197,29;220,73;62;1516,7725;5890;0;23;2024-01-23;2028-01-23;1900-01-01;89514;31;36,7525;1900;No;Inventario;Cliente_1816;Directo;Educación;Gobierno;Cliente Ocasional
12625;16246;2020-09-11;46484,7455303815;2;66074,2;60;34;14,2500935413955;4;13000;13000;1202,76;268,02;60;1573,42;13000;0;4;2022-12-04;2025-09-04;1900-01-01;84865,8;23;42,64;1900;No;Inventario;Cliente_1580;Tercero (Broker);Construcción;PyME;Cliente Nuevo
12823;16505;2021-04-23;44100,547736632;2;53018;60;46;12,0135497209319;4;10603,6;10603,6;912,27;78,53;15,5;1018,53;10603,6;0;21;2022-07-21;2026-04-21;1900-01-01;60973,8;28;12,23;1900;No;Inventario;Cliente_1846;Directo;Construcción;Institucional;Cliente Riesgo
12921;16186;2021-07-07;85528,1654832903;2;97000;60;49;11,0001666311584;4;5000;5000;1810,9;140,24;0;1969,37;19550;0;7;2022-07-07;2026-07-07;1900-01-01;114424,8;31;18,23;1900;No;Inventario;Cliente_1519;Directo;Comercio;Institucional;Cliente Estratégico
13159;16164;2022-02-09;55162,2840646676;2;63695,6;60;50;9,65052910519034;4;6250;6250;1191,95;259,83;60;1553,36;6250;0;9;2022-12-09;2027-01-09;1900-01-01;85339,2;5;41,58;1900;No;Inventario;Cliente_1495;Directo;Comercio;Individual;Cliente Nuevo
14087;17555;2024-06-20;81510,12131875;2;84114,38;60;58;12,7497906254259;4;8382,1;8382,1;1695,45;379,1;62;2193,89;8382,1;0;19;2024-08-19;2029-05-19;1900-01-01;119432,4;4;57,34;1900;No;Inventario;Cliente_2923;Tercero (Broker);Servicios;Individual;Cliente Ocasional
12870;16541;2021-05-27;16500497,0142637;1;22558112,5;60;31;14,97;4;7000000;7000000;371421,21;37288,35;38450;457005,55;7000000;0;27;2023-11-27;2026-05-27;1900-01-01;25065240,6;31;9845,99;1900;No;Inventario;Cliente_1883;Directo;Construcción;Gobierno;Cliente Nuevo
13046;16688;2021-10-22;38218392,4507375;1;52137656,98;60;35;14,07;4;10098911;10098911;984143,6;134959,06;38900;1180604,34;10098911;0;20;2023-12-20;2026-10-20;1900-01-01;66299899,2;29;22601,68;1900;No;Inventario;Cliente_2033;Tercero (Broker);Gobierno;Institucional;Cliente Riesgo
13351;16952;2022-07-27;52554914,9192825;1;61249079,52;60;45;15,8;4;11844568;11844568;1204769,6;220314,67;59194,8;1520615,3;11844568;0;27;2023-11-27;2027-07-27;1900-01-01;88943626,2;31;36336,23;1900;No;Inventario;Cliente_2306;Distribuidor;Servicios;Corporativo;Cliente Riesgo
13372;16966;2022-08-18;278626654,490207;1;314591949,09;60;46;16;4;60912000;60912000;5878382,94;988090,13;253800;7281718,79;91368000;0;16;2023-11-16;2027-08-16;1900-01-01;442017076,8;29;161445,72;1900;No;Inventario;Cliente_2320;Online;Comercio;Corporativo;Cliente Nuevo
13571;17093;2023-02-23;54111161,3461228;1;59988707,25;60;51;19;4;5760000;5760000;1388901,51;285686,2;115200;1830202,92;5760000;0;22;2023-11-22;2028-01-22;1900-01-01;110560367,4;4;40415,21;1900;No;Inventario;Cliente_2450;Online;Construcción;Corporativo;Cliente Riesgo
13573;16341;2023-03-28;44220608,6188458;1;48497168,39;60;52;19;4;4680000;4680000;1121581,74;192239,04;38400;1378303,86;4680000;0;27;2023-11-27;2028-02-27;1900-01-01;83736775,2;4;26083,08;1900;No;Inventario;Cliente_1675;Distribuidor;Construcción;Individual;Cliente Nuevo
13352;16952;2022-07-27;26526544,9559865;1;30899624;60;45;15,8;4;6011600;6011600;607113,03;42455,5;21000;678817,745;6011600;0;27;2023-11-27;2027-07-27;1900-01-01;40434043,2;31;8249,215;1900;No;Inventario;Cliente_2306;Distribuidor;Servicios;Corporativo;Cliente Riesgo
12335;15709;2019-12-09;73643,8852376329;2;101993;60;25;12,7500935413955;1;24300;24300;1449,83;371,45;30;1903,47;23000;0;15;2022-12-15;2024-12-15;1900-01-01;104070;37;52,19;1900;No;Finanzas;Cliente_1366;Directo;Comercio;Institucional;Cliente Nuevo
12385;15761;2020-09-21;32394,4282678063;2;45000;60;35;13,2503770259048;1;10000;10000;774,91;158;20;976,05;1;0;16;2022-11-16;2025-09-16;1900-01-01;54783;25;23,14;1900;No;Finanzas;Cliente_1383;Online;Comercio;Individual;Cliente Nuevo
12680;16364;2020-10-30;30201,3874214164;2;40622,5;60;35;14,4995229495825;4;11000;11000;676,03;93,18;60;849,12;11000;0;30;2022-12-30;2025-10-30;1900-01-01;45305,4;31;19,91;1900;No;Inventario;Cliente_1699;Call Center;Comercio;Individual;Cliente Ocasional
12524;12389;2020-05-21;35752,4007391895;2;70825,38;60;14;14,004313659668;4;35000;35000;58,56;132;30;241,62;35000;0;15;2024-04-15;2025-05-15;1900-01-01;57881,4;25;21,06;1900;No;Inventario;Cliente_0489;Tercero (Broker);Agroindustria;PyME;Cliente Ocasional
12957;16607;2021-08-11;91272,2192447488;2;106410,22;60;45;14,4995229495825;4;31050;31050;1742,79;187,58;60;2022,56;31050;0;6;2022-12-06;2026-08-06;1900-01-01;110802,6;26;32,19;1900;No;Inventario;Cliente_1950;Distribuidor;Gobierno;Institucional;Cliente Estratégico
13323;16924;2022-06-30;58448,0364454075;2;62023,43;60;55;14;4;12000;12000;1148,99;106,54;60;1337,18;12000;0;28;2022-11-28;2027-05-28;1900-01-01;75735;3;21,65;1900;No;Inventario;Cliente_2278;Online;Servicios;Individual;Cliente Nuevo
12356;16153;2020-01-10;45233,7454752232;2;73371;60;27;13,2492009929556;1;0;0;1466,69;335,19;20;1868,05;15000;0;15;2022-12-15;2025-02-15;1900-01-01;105709,8;36;46,17;1900;No;Finanzas;Cliente_1490;Online;Servicios;Corporativo;Cliente Ocasional
12323;16130;2019-11-29;34867,4321516858;2;53400;60;24;12,5031896129981;1;12000;12000;863,96;296,6;20;1221,72;5906;0;30;2022-12-30;2024-11-30;2023-10-13;69710,4;31;41,16;2023;Si;Finanzas;Cliente_1485;Directo;Construcción;Individual;Cliente Estratégico
13257;11543;2022-05-19;61977,2486381785;2;82927,84;60;55;13,5039747285843;4;52000;52000;244,28;179,53;0;447,15;52000;0;19;2022-11-19;2027-05-19;2022-12-15;50199,6;31;23,34;2022;Si;Inventario;Cliente_0303;Online;Construcción;Corporativo;Cliente Estratégico
13266;16184;2022-05-20;91413,2246037697;2;94500;60;55;11,1792009929556;4;14175;14175;1351,18;135,06;0;1503,8;46305;0;21;2022-11-21;2027-05-21;2024-09-18;88647,6;32;17,56;2024;Si;Inventario;Cliente_1517;Online;Servicios;Gobierno;Cliente Riesgo
13244;16867;2022-05-03;128146,476860577;2;136859,07;60;54;12,800622344017;4;26600;26600;2483,55;315,24;60;2907,57;26600;0;2;2022-12-02;2027-05-02;2023-08-09;160807,2;30;48,78;2023;Si;Inventario;Cliente_2221;Distribuidor;Construcción;Institucional;Cliente Estratégico
13326;16928;2022-06-30;134783,27040106;2;139624,47;60;56;14,0006551812942;4;41000;41000;2290,36;296,19;60;2692,85;41000;0;30;2022-11-30;2027-06-30;2023-05-24;152256;30;46,3;2023;Si;Inventario;Cliente_2282;Call Center;Agroindustria;Individual;Cliente Nuevo
13195;16825;2022-03-24;82500,3613441683;2;86950,89;60;53;12,800622344017;4;39000;39000;1078,78;175,86;60;1345,3;39000;0;24;2022-11-24;2027-03-24;2022-12-08;74294,4;31;30,66;2022;Si;Inventario;Cliente_2178;Distribuidor;Gobierno;Corporativo;Cliente Estratégico
13371;16245;2022-08-12;109205,702102958;2;111416,18;60;58;13,500106904452;4;21600;21600;2064,63;215,21;60;2375,62;21600;0;20;2022-11-20;2027-08-20;2023-01-18;136387,2;39;35,78;2023;Si;Inventario;Cliente_1579;Call Center;Agroindustria;PyME;Cliente Nuevo
11974;10601;2018-11-30;13440,0002951606;2;17475;60;14;8,24885148160223;1;0;0;190,73;34,88;0;230,1444;12000;0;30;2022-11-30;2023-12-30;2023-11-30;12420;61;4,5344;2023;Si;Finanzas;Cliente_0109;Directo;Servicios;Institucional;Cliente Riesgo
12734;12427;2021-01-13;84491,7126979941;2;105894,32;60;38;14,2513756040989;1;30900;30900;1652,59;181,19;60;1925,13;5150;0;13;2022-12-13;2026-01-13;2024-10-02;105453;31;31,35;2024;Si;Finanzas;Cliente_0502;Online;Servicios;PyME;Cliente Estratégico
13094;16734;2022-01-06;104035,730874576;2;127738,3;60;39;18,000160356678;4;37290;37290;2273;297,81;60;2677,33;37290;0;6;2024-02-06;2027-04-06;2024-04-08;147742,8;31;46,52;2024;Si;Inventario;Cliente_2081;Online;Agroindustria;PyME;Cliente Nuevo
13341;16762;2022-07-19;95174,4196145675;2;122872,67;60;60;14,4292903651078;4;20000;20000;1765,95;245,92;62;2113,8996;20000;0;30;2024-05-30;2029-04-30;2024-08-23;155983,8;31;40,0296;2024;Si;Inventario;Cliente_2112;Tercero (Broker);Servicios;Gobierno;Cliente Estratégico
13148;16184;2022-02-07;96702,9502861606;2;99250;60;56;11,7495229495825;4;19850;19850;1387,65;140,74;0;1546,69;49625;0;21;2022-07-21;2027-02-21;2024-09-18;88816,2;25;18,3;2024;Si;Inventario;Cliente_1517;Online;Servicios;Gobierno;Cliente Riesgo
13553;17085;2023-02-10;27637,2332421628;2;30736,54;60;49;11,750106904452;4;8910;8910;483,01;148,96;62;721,3925;8910;0;10;2024-02-10;2028-02-10;2024-06-18;42133,8;28;27,4225;2024;Si;Inventario;Cliente_2442;Distribuidor;Agroindustria;Institucional;Cliente Riesgo
13299;16911;2022-07-15;35075,5827476197;2;36195,14;60;57;13,7495229495825;4;6980;6980;673,98;127,9;60;886,31;6980;0;29;2022-11-29;2027-07-29;2023-03-27;49168,2;30;24,43;2023;Si;Inventario;Cliente_2265;Distribuidor;Agroindustria;Gobierno;Cliente Ocasional
13286;14747;2022-06-03;10654119,0948393;1;12500000;60;43;14,51;4;2025000;2025000;225028,21;34856,36;9532,5;275187,62;3900000;0;3;2023-12-03;2027-06-03;2023-12-27;15266466,6;30;5770,55;2023;Si;Inventario;Cliente_1095;Tercero (Broker);Servicios;Corporativo;Cliente Ocasional
13157;16435;2022-02-18;54939,1583253638;2;60599,52;60;51;14,7492009929556;4;11765,56;11765,56;1144,43;62,33;60;1282,66;11765,56;0;14;2022-12-14;2027-02-14;2023-08-10;71046;24;15,9;2023;Si;Inventario;Cliente_1774;Directo;Agroindustria;Corporativo;Cliente Ocasional
11936;15620;2018-10-31;8523,68375236867;2;16460;60;17;12,4513473080102;1;0;0;312,58;71,53;30;427,31;4380;0;1;2022-07-01;2023-11-01;2023-11-08;22980;31;13,2;2023;Si;Finanzas;Cliente_1342;Directo;Servicios;Corporativo;Cliente Ocasional
12120;14042;2019-04-30;6985,49316808178;2;17943;48;6;12,0013756040989;1;0;0;382,36;107,7;30;537,96;5063;0;30;2022-11-30;2023-04-30;2023-04-14;23616;30;17,9;2023;Si;Finanzas;Cliente_0918;Call Center;Agroindustria;Individual;Cliente Ocasional
12038;14892;2019-01-30;12076,294138879;2;25439;51;10;12,5196990206838;1;0;0;514,85;110,75;20;662,5975;8000;0;30;2022-11-30;2023-08-30;2023-07-21;32334;59;16,9975;2023;Si;Finanzas;Cliente_1137;Tercero (Broker);Agroindustria;Individual;Cliente Ocasional
12039;14892;2019-01-30;13546,6687549665;2;30011;51;11;12,5070491276344;1;0;0;630,66;95,28;20;760,9264;7873;0;30;2022-11-30;2023-09-30;2023-07-21;37383;59;14,9864;2023;Si;Finanzas;Cliente_1137;Tercero (Broker);Agroindustria;Individual;Cliente Ocasional
12130;12993;2019-05-22;14898,6052685162;2;32200;48;9;12,0000935413955;1;0;0;671,87;165,1;20;881,033;10000;0;30;2022-11-30;2023-07-30;2023-08-03;40368;39;24,063;2023;Si;Finanzas;Cliente_0645;Distribuidor;Educación;Institucional;Cliente Nuevo
12170;14414;2019-06-26;7584,07736866499;2;21921;48;8;13,0004666632075;1;0;0;513,46;90,12;20;637,8956;4000;0;30;2022-11-30;2023-06-30;2023-02-28;29568;34;14,3156;2023;Si;Finanzas;Cliente_1017;Directo;Salud;Gobierno;Cliente Estratégico
12131;12993;2019-05-22;13908,5861100024;2;39368;48;9;12,0000935413955;1;0;0;908,53;165,96;20;1118,6648;6700;0;30;2022-11-30;2023-07-30;2023-08-03;51888;39;24,1748;2023;Si;Finanzas;Cliente_0645;Distribuidor;Educación;Institucional;Cliente Nuevo
12169;11307;2019-06-17;12524,7059968674;2;28931;48;8;12,0000935413955;1;0;0;610,99;140,52;20;792,3776;8500;0;30;2022-11-30;2023-06-30;2023-07-09;36384;43;20,8676;2023;Si;Finanzas;Cliente_0241;Distribuidor;Servicios;Individual;Cliente Riesgo
12312;13399;2019-10-17;32465,5085059296;2;62457;48;14;12,4988980903799;1;0;0;1369,98;274,8;20;1703,1;17000;0;30;2022-11-30;2023-12-30;2022-12-27;78896,64;44;38,32;2022;Si;Finanzas;Cliente_0757;Tercero (Broker);Construcción;Corporativo;Cliente Ocasional
12224;12124;2019-06-28;9617,55475255576;2;26849;48;10;12,4981693839896;1;0;0;636,1;120,79;20;795,1927;4000;0;30;2022-11-30;2023-08-30;2023-09-11;36864;32;18,3027;2023;Si;Finanzas;Cliente_0431;Directo;Servicios;Corporativo;Cliente Estratégico
12513;15713;2020-04-27;49130,5549472472;2;55827,96;32;23;13,0008777807333;1;0;0;1317,33;338,4;30;1733,62;28750;0;30;2021-03-30;2023-01-30;2021-09-27;54826,56;64;47,89;2021;Si;Finanzas;Cliente_1367;Online;Salud;Institucional;Cliente Riesgo
12519;11420;2020-04-29;30373,8561000684;2;37508,38;17;8;13,5001202675085;1;0;0;1179,69;327,89;30;1584,11;23400;0;30;2021-03-30;2021-10-30;2021-11-04;25968,86;62;46,53;2021;Si;Finanzas;Cliente_0267;Online;Educación;Corporativo;Cliente Nuevo
12532;14705;2020-05-15;7906,06734373789;2;9960;31;22;12,5;1;0;0;322,62;54,67;30;418,3;2000;0;30;2021-03-30;2022-12-30;2021-11-24;12315,99;46;11,01;2021;Si;Finanzas;Cliente_1078;Online;Salud;Corporativo;Cliente Nuevo
11493;15743;2017-10-31;11679,8605498041;2;29795;51;2;10,5478724469208;1;0;0;566;163,9;30;785,11;10749;0;16;2022-01-16;2022-02-16;2022-02-17;36210;31;25,21;2022;Si;Finanzas;Cliente_1377;Directo;Educación;Institucional;Cliente Estratégico
11756;14211;2018-06-29;8551,15333594895;2;15051;48;19;12,5046023441677;1;0;0;345,24;64,37;30;451,8781;3200;0;1;2021-03-01;2022-09-01;2022-01-28;20256;33;12,2681;2022;Si;Finanzas;Cliente_0962;Distribuidor;Agroindustria;Individual;Cliente Estratégico
12353;16139;2020-01-10;21583,2469642091;2;26811;27;14;10,5000935413955;1;0;0;616,05;174,65;30;847,3;15250;0;15;2021-03-15;2022-04-15;2022-03-31;21888,9;36;26,6;2022;Si;Finanzas;Cliente_1486;Directo;Servicios;PyME;Cliente Estratégico
11873;15971;2018-09-18;14976,7322107189;2;47510;33;5;10,9937450400821;1;0;0;1458;205,56;30;1724,1828;8250;0;1;2021-03-01;2021-07-01;2021-02-26;54780;44;30,6228;2021;Si;Finanzas;Cliente_1437;Call Center;Salud;Institucional;Cliente Estratégico
11875;15773;2018-09-17;16511,738816091;2;23338;54;31;11,1233510588393;1;0;0;483;110;30;641,2;4725;0;30;2021-03-30;2023-09-30;2021-12-15;32670;45;18,2;2021;Si;Finanzas;Cliente_1389;Online;Educación;Individual;Cliente Ocasional
12067;11349;2019-02-28;16989,8543712588;2;37219;36;12;11,5004666632075;1;0;0;1110,37;154,63;30;1319,0019;5000;0;30;2021-03-30;2022-02-28;2022-03-04;46260;30;24,0019;2022;Si;Finanzas;Cliente_0253;Directo;Servicios;Gobierno;Cliente Nuevo
11874;15971;2018-09-18;5052,87163358401;2;18777;32;4;10,760030792153;1;0;0;601;94,25;30;741,4025;2800;0;1;2021-03-01;2021-06-01;2021-06-02;22592;44;16,1525;2021;Si;Finanzas;Cliente_1437;Call Center;Salud;Institucional;Cliente Estratégico
12659;14763;2020-10-09;4657,33197080861;2;5612;18;14;12,0030373334885;1;0;0;291,25;60;30;392,95;1000;0;15;2021-03-15;2022-04-15;2022-02-04;6682,5;37;11,7;2022;Si;Finanzas;Cliente_1100;Tercero (Broker);Construcción;PyME;Cliente Ocasional
13611;17133;2023-04-17;92843,9462557318;2;98819,45;43;39;12,4997906254259;4;19206,6;19206,6;2307,24;162;62;2560,36;19206,6;0;14;2023-09-14;2026-11-14;1900-01-01;105407,19;27;29,12;1900;No;Inventario;Cliente_2491;Directo;Educación;Corporativo;Cliente Estratégico
13806;17312;2023-09-28;26025,537128735;2;27967,99;72;62;12,751347376418;4;8100;8100;396,22;108,52;62;588,9;8100;0;2;2024-09-02;2029-10-02;1900-01-01;40805,28;29;22,16;1900;No;Inventario;Cliente_2673;Directo;Comercio;Gobierno;Cliente Estratégico
13338;16440;2022-09-07;254734,881837812;2;295060,39;75;55;12,0006376355886;4;30477,88;30477,88;4340,14;660,07;0;5086,02;101927,88;0;2;2024-05-02;2028-11-02;1900-01-01;331515,75;0;85,81;1900;No;Inventario;Cliente_1779;Directo;Comercio;PyME;Cliente Estratégico
13448;16440;2022-12-13;285231,679946838;2;320151,65;75;58;12,25;4;38676;38676;4587,96;662,3;0;5336,36;122457;0;6;2024-05-06;2029-02-06;1900-01-01;353109;-7;86,1;1900;No;Inventario;Cliente_1779;Directo;Comercio;PyME;Cliente Estratégico
13450;16440;2022-12-13;306338,161735582;2;340668,91;75;58;12,25;4;38700;38700;4751,4;696,7;0;5538,67;147633;0;6;2024-05-06;2029-02-06;1900-01-01;365717,25;-7;90,57;1900;No;Inventario;Cliente_1779;Directo;Comercio;PyME;Cliente Estratégico
13473;16440;2022-12-16;308324,153075026;2;340668,91;75;59;12,25;4;38700;38700;4751,1;696,7;0;5538,37;147633;0;16;2024-04-16;2029-02-16;1900-01-01;365717,25;5;90,57;1900;No;Inventario;Cliente_1779;Directo;Comercio;PyME;Cliente Estratégico
13192;16440;2022-05-25;115066,825990446;2;136089,69;75;51;16;4;13527,07;13527,07;2301,54;42,66;0;2586,63;46477,07;0;25;2024-05-25;2028-07-25;1900-01-01;156687,75;5;32,8;1900;No;Inventario;Cliente_1779;Directo;Comercio;PyME;Cliente Estratégico
13250;16440;2022-06-08;137537,533492084;2;161013,34;75;52;15,75;4;17775;17775;2664,62;287,3;0;2989,27;56775;0;7;2024-05-07;2028-08-07;1900-01-01;180523,5;4;37,35;1900;No;Inventario;Cliente_1779;Directo;Comercio;PyME;Cliente Estratégico
13488;16440;2022-12-16;131432,250838112;2;147530,19;75;59;11,9991421964241;4;15238,94;15238,94;2169,35;300,99;0;2509,47;50963,94;0;16;2024-04-16;2029-02-16;1900-01-01;167632,5;5;39,13;1900;No;Inventario;Cliente_1779;Directo;Comercio;PyME;Cliente Estratégico
13529;16440;2023-03-16;133404,355734498;2;147530,19;75;61;11,9991421964241;4;15238,94;15238,94;2169,06;268,35;0;2472,3;50963,94;0;6;2024-05-06;2029-05-06;1900-01-01;167106;-5;34,89;1900;No;Inventario;Cliente_1779;Directo;Comercio;PyME;Cliente Estratégico
13506;16440;2022-12-16;262865,905328083;2;295060,39;75;59;11,9991421964241;4;30477,88;30477,88;4338,73;601,98;0;5018,97;101927,88;0;16;2024-04-16;2029-02-16;1900-01-01;334209,75;5;78,26;1900;No;Inventario;Cliente_1779;Directo;Comercio;PyME;Cliente Estratégico
13696;16440;2023-07-31;211189,732129379;2;226181,95;72;63;11,2504666632075;4;35968;35968;3180,2;464,39;0;3704,96;79968;0;31;2024-04-30;2029-06-30;1900-01-01;230937,84;5;60,37;1900;No;Inventario;Cliente_1779;Directo;Comercio;PyME;Cliente Estratégico
13262;16653;2022-05-18;27184468,8509707;1;40797315,41;36;19;14,72;4;7892600;7892600;1144464,04;120049,58;40200;1325546,07;7892600;0;16;2023-11-16;2025-05-16;1900-01-01;45967699,8;29;20832,45;1900;No;Inventario;Cliente_1998;Directo;Salud;Institucional;Cliente Ocasional
12741;16164;2021-01-25;62530,1020574097;2;123763;59;20;13,7500125954597;4;24200;24200;1884,512825;0;60;1952,312825;30250;0;25;2024-05-30;2025-12-25;1900-01-01;141958,72;31;7,8;1900;No;Inventario;Cliente_1495;Directo;Comercio;Individual;Cliente Nuevo
13349;16937;2022-07-22;14213104,5541258;1;17910947,97;48;33;12,29;4;3500000;3500000;384227,88;45818,12;42000;483462,35;3500000;0;21;2023-11-21;2026-07-21;1900-01-01;22431055,2;30;11416,35;1900;No;Inventario;Cliente_2291;Distribuidor;Agroindustria;Corporativo;Cliente Riesgo
13719;16972;2023-07-13;96390,2024188542;2;98185,25;84;81;12,4997906254259;4;19028,43;19028,43;1418,68;266,87;102;1835,5;19028,43;0;11;2023-11-11;2030-07-11;1900-01-01;147684,6;29;47,95;1900;No;Inventario;Cliente_2326;Online;Construcción;PyME;Cliente Ocasional
12799;16478;2021-03-26;126113,250896785;2;131806,88;59;52;11,9;4;50500;50500;1389,36;147,56;60;1623,9;82875;0;26;2021-11-26;2026-02-26;2022-05-19;94289,67;31;26,98;2022;Si;Inventario;Cliente_1818;Tercero (Broker);Servicios;Individual;Cliente Ocasional
13734;17239;2023-07-21;38907,8397082663;2;39385,09;84;82;12,5;4;7600;7600;569,67;411,44;62;1104,65;7600;0;21;2024-02-21;2030-11-21;2024-04-11;87978,24;31;61,54;2024;Si;Inventario;Cliente_2597;Distribuidor;Comercio;Individual;Cliente Ocasional
